date,category,demand,month_end,year,week_of_year,bank_holidays_in_week,has_bank_holiday,is_new_year_fitness,is_back_to_school,is_exam_season,is_q4_holiday_electronics,weeks_to_new_year_start,weeks_to_bts_start,weeks_to_exam_start,weeks_to_q4_start
2017-07-01,electronic_goods,109.5,30/07/2017,2017,28,0,0,0,0,0,0,-27,6,-9,17
2017-07-01,fitness_equipment,81.8,30/07/2017,2017,28,0,0,0,0,0,0,-27,6,-9,17
2017-07-01,school_supplies,111.1,30/07/2017,2017,28,0,0,0,0,0,0,-27,6,-9,17
2017-08-01,electronic_goods,106.8,27/08/2017,2017,32,1,1,0,1,0,0,-32,1,-14,12
2017-08-01,fitness_equipment,85.4,27/08/2017,2017,32,1,1,0,1,0,0,-32,1,-14,12
2017-08-01,school_supplies,112.0,27/08/2017,2017,32,1,1,0,1,0,0,-32,1,-14,12
2017-09-01,electronic_goods,98.9,24/09/2017,2017,36,0,0,0,1,0,0,-36,-3,-18,8
2017-09-01,fitness_equipment,83.3,24/09/2017,2017,36,0,0,0,1,0,0,-36,-3,-18,8
2017-09-01,school_supplies,110.9,24/09/2017,2017,36,0,0,0,1,0,0,-36,-3,-18,8
2017-10-01,electronic_goods,100.3,29/10/2017,2017,41,0,0,0,0,0,1,-40,-7,-22,4
2017-10-01,fitness_equipment,86.7,29/10/2017,2017,41,0,0,0,0,0,1,-40,-7,-22,4
2017-10-01,school_supplies,109.4,29/10/2017,2017,41,0,0,0,0,0,1,-40,-7,-22,4
2017-11-01,electronic_goods,112.0,26/11/2017,2017,45,0,0,0,0,0,1,-45,-12,-27,-1
2017-11-01,fitness_equipment,85.8,26/11/2017,2017,45,0,0,0,0,0,1,-45,-12,-27,-1
2017-11-01,school_supplies,109.3,26/11/2017,2017,45,0,0,0,0,0,1,-45,-12,-27,-1
2017-12-01,electronic_goods,105.0,31/12/2017,2017,49,2,1,0,0,0,1,-49,-16,-31,-5
2017-12-01,fitness_equipment,88.5,31/12/2017,2017,49,2,1,0,0,0,1,-49,-16,-31,-5
2017-12-01,school_supplies,112.5,31/12/2017,2017,49,2,1,0,0,0,1,-49,-16,-31,-5
2018-01-01,electronic_goods,104.8,28/01/2018,2018,2,1,1,1,0,0,0,0,32,17,43
2018-01-01,fitness_equipment,84.6,28/01/2018,2018,2,1,1,1,0,0,0,0,32,17,43
2018-01-01,school_supplies,112.2,28/01/2018,2018,2,1,1,1,0,0,0,0,32,17,43
2018-02-01,electronic_goods,102.6,25/02/2018,2018,6,0,0,0,0,0,0,-5,27,12,38
2018-02-01,fitness_equipment,87.1,25/02/2018,2018,6,0,0,0,0,0,0,-5,27,12,38
2018-02-01,school_supplies,110.8,25/02/2018,2018,6,0,0,0,0,0,0,-5,27,12,38
2018-03-01,electronic_goods,99.2,25/03/2018,2018,10,1,1,0,0,0,0,-9,23,8,34
2018-03-01,fitness_equipment,81.2,25/03/2018,2018,10,1,1,0,0,0,0,-9,23,8,34
2018-03-01,school_supplies,110.7,25/03/2018,2018,10,1,1,0,0,0,0,-9,23,8,34
2018-04-01,electronic_goods,92.5,29/04/2018,2018,15,1,1,0,0,1,0,-13,19,4,30
2018-04-01,fitness_equipment,81.6,29/04/2018,2018,15,1,1,0,0,1,0,-13,19,4,30
2018-04-01,school_supplies,108.5,29/04/2018,2018,15,1,1,0,0,1,0,-13,19,4,30
2018-05-01,electronic_goods,95.2,27/05/2018,2018,19,1,1,0,0,1,0,-18,14,-1,25
2018-05-01,fitness_equipment,84.8,27/05/2018,2018,19,1,1,0,0,1,0,-18,14,-1,25
2018-05-01,school_supplies,112.7,27/05/2018,2018,19,1,1,0,0,1,0,-18,14,-1,25
2018-06-01,electronic_goods,99.8,24/06/2018,2018,23,0,0,0,0,1,0,-22,10,-5,21
2018-06-01,fitness_equipment,86.0,24/06/2018,2018,23,0,0,0,0,1,0,-22,10,-5,21
2018-06-01,school_supplies,113.3,24/06/2018,2018,23,0,0,0,0,1,0,-22,10,-5,21
2018-07-01,electronic_goods,91.1,29/07/2018,2018,28,0,0,0,0,0,0,-26,6,-9,17
2018-07-01,fitness_equipment,77.3,29/07/2018,2018,28,0,0,0,0,0,0,-26,6,-9,17
2018-07-01,school_supplies,112.3,29/07/2018,2018,28,0,0,0,0,0,0,-26,6,-9,17
2018-08-01,electronic_goods,105.0,26/08/2018,2018,32,1,1,0,1,0,0,-31,1,-14,12
2018-08-01,fitness_equipment,84.2,26/08/2018,2018,32,1,1,0,1,0,0,-31,1,-14,12
2018-08-01,school_supplies,112.7,26/08/2018,2018,32,1,1,0,1,0,0,-31,1,-14,12
2018-09-01,electronic_goods,95.2,30/09/2018,2018,36,0,0,0,1,0,0,-35,-3,-18,8
2018-09-01,fitness_equipment,91.1,30/09/2018,2018,36,0,0,0,1,0,0,-35,-3,-18,8
2018-09-01,school_supplies,111.2,30/09/2018,2018,36,0,0,0,1,0,0,-35,-3,-18,8
2018-10-01,electronic_goods,102.8,28/10/2018,2018,41,0,0,0,0,0,1,-39,-7,-22,4
2018-10-01,fitness_equipment,86.4,28/10/2018,2018,41,0,0,0,0,0,1,-39,-7,-22,4
2018-10-01,school_supplies,109.7,28/10/2018,2018,41,0,0,0,0,0,1,-39,-7,-22,4
2018-11-01,electronic_goods,101.1,25/11/2018,2018,45,0,0,0,0,0,1,-44,-12,-27,-1
2018-11-01,fitness_equipment,102.3,25/11/2018,2018,45,0,0,0,0,0,1,-44,-12,-27,-1
2018-11-01,school_supplies,108.6,25/11/2018,2018,45,0,0,0,0,0,1,-44,-12,-27,-1
2018-12-01,electronic_goods,102.3,30/12/2018,2018,49,2,1,0,0,0,1,-48,-16,-31,-5
2018-12-01,fitness_equipment,84.1,30/12/2018,2018,49,2,1,0,0,0,1,-48,-16,-31,-5
2018-12-01,school_supplies,113.0,30/12/2018,2018,49,2,1,0,0,0,1,-48,-16,-31,-5
2019-01-01,electronic_goods,99.7,27/01/2019,2019,2,0,0,1,0,0,0,-1,31,16,42
2019-01-01,fitness_equipment,94.0,27/01/2019,2019,2,0,0,1,0,0,0,-1,31,16,42
2019-01-01,school_supplies,111.5,27/01/2019,2019,2,0,0,1,0,0,0,-1,31,16,42
2019-02-01,electronic_goods,100.9,24/02/2019,2019,6,0,0,0,0,0,0,-5,27,12,38
2019-02-01,fitness_equipment,88.4,24/02/2019,2019,6,0,0,0,0,0,0,-5,27,12,38
2019-02-01,school_supplies,110.0,24/02/2019,2019,6,0,0,0,0,0,0,-5,27,12,38
2019-03-01,electronic_goods,96.7,31/03/2019,2019,10,0,0,0,0,0,0,-9,23,8,34
2019-03-01,fitness_equipment,92.5,31/03/2019,2019,10,0,0,0,0,0,0,-9,23,8,34
2019-03-01,school_supplies,108.4,31/03/2019,2019,10,0,0,0,0,0,0,-9,23,8,34
2019-04-01,electronic_goods,113.9,28/04/2019,2019,15,1,1,0,0,1,0,-13,19,4,30
2019-04-01,fitness_equipment,84.2,28/04/2019,2019,15,1,1,0,0,1,0,-13,19,4,30
2019-04-01,school_supplies,108.2,28/04/2019,2019,15,1,1,0,0,1,0,-13,19,4,30
2019-05-01,electronic_goods,107.6,26/05/2019,2019,19,1,1,0,0,1,0,-18,14,-1,25
2019-05-01,fitness_equipment,95.8,26/05/2019,2019,19,1,1,0,0,1,0,-18,14,-1,25
2019-05-01,school_supplies,108.9,26/05/2019,2019,19,1,1,0,0,1,0,-18,14,-1,25
2019-06-01,electronic_goods,102.6,30/06/2019,2019,23,0,0,0,0,1,0,-22,10,-5,21
2019-06-01,fitness_equipment,99.6,30/06/2019,2019,23,0,0,0,0,1,0,-22,10,-5,21
2019-06-01,school_supplies,109.7,30/06/2019,2019,23,0,0,0,0,1,0,-22,10,-5,21
2019-07-01,electronic_goods,110.5,28/07/2019,2019,28,0,0,0,0,0,0,-26,6,-9,17
2019-07-01,fitness_equipment,103.0,28/07/2019,2019,28,0,0,0,0,0,0,-26,6,-9,17
2019-07-01,school_supplies,110.5,28/07/2019,2019,28,0,0,0,0,0,0,-26,6,-9,17
2019-08-01,electronic_goods,105.4,25/08/2019,2019,32,1,1,0,1,0,0,-31,1,-14,12
2019-08-01,fitness_equipment,108.4,25/08/2019,2019,32,1,1,0,1,0,0,-31,1,-14,12
2019-08-01,school_supplies,109.7,25/08/2019,2019,32,1,1,0,1,0,0,-31,1,-14,12
2019-09-01,electronic_goods,107.7,29/09/2019,2019,37,0,0,0,1,0,0,-35,-3,-18,8
2019-09-01,fitness_equipment,104.2,29/09/2019,2019,37,0,0,0,1,0,0,-35,-3,-18,8
2019-09-01,school_supplies,106.9,29/09/2019,2019,37,0,0,0,1,0,0,-35,-3,-18,8
2019-10-01,electronic_goods,105.0,27/10/2019,2019,41,0,0,0,0,0,1,-40,-8,-23,3
2019-10-01,fitness_equipment,97.8,27/10/2019,2019,41,0,0,0,0,0,1,-40,-8,-23,3
2019-10-01,school_supplies,108.7,27/10/2019,2019,41,0,0,0,0,0,1,-40,-8,-23,3
2019-11-01,electronic_goods,95.5,24/11/2019,2019,45,0,0,0,0,0,1,-44,-12,-27,-1
2019-11-01,fitness_equipment,101.1,24/11/2019,2019,45,0,0,0,0,0,1,-44,-12,-27,-1
2019-11-01,school_supplies,110.4,24/11/2019,2019,45,0,0,0,0,0,1,-44,-12,-27,-1
2019-12-01,electronic_goods,103.6,29/12/2019,2019,49,2,1,0,0,0,1,-48,-16,-31,-5
2019-12-01,fitness_equipment,102.0,29/12/2019,2019,49,2,1,0,0,0,1,-48,-16,-31,-5
2019-12-01,school_supplies,109.1,29/12/2019,2019,49,2,1,0,0,0,1,-48,-16,-31,-5
2020-01-01,electronic_goods,96.2,26/01/2020,2020,2,0,0,1,0,0,0,-1,31,16,42
2020-01-01,fitness_equipment,104.4,26/01/2020,2020,2,0,0,1,0,0,0,-1,31,16,42
2020-01-01,school_supplies,109.5,26/01/2020,2020,2,0,0,1,0,0,0,-1,31,16,42
2020-02-01,electronic_goods,101.8,23/02/2020,2020,6,0,0,0,0,0,0,-5,27,12,38
2020-02-01,fitness_equipment,100.3,23/02/2020,2020,6,0,0,0,0,0,0,-5,27,12,38
2020-02-01,school_supplies,106.9,23/02/2020,2020,6,0,0,0,0,0,0,-5,27,12,38
2020-03-01,electronic_goods,77.4,29/03/2020,2020,11,0,0,0,0,0,0,-9,23,8,34
2020-03-01,fitness_equipment,73.6,29/03/2020,2020,11,0,0,0,0,0,0,-9,23,8,34
2020-03-01,school_supplies,107.8,29/03/2020,2020,11,0,0,0,0,0,0,-9,23,8,34
2020-04-01,electronic_goods,37.9,26/04/2020,2020,15,1,1,0,0,1,0,-14,18,3,29
2020-04-01,fitness_equipment,45.4,26/04/2020,2020,15,1,1,0,0,1,0,-14,18,3,29
2020-04-01,school_supplies,81.6,26/04/2020,2020,15,1,1,0,0,1,0,-14,18,3,29
2020-05-01,electronic_goods,40.7,31/05/2020,2020,19,1,1,0,0,1,0,-18,14,-1,25
2020-05-01,fitness_equipment,53.9,31/05/2020,2020,19,1,1,0,0,1,0,-18,14,-1,25
2020-05-01,school_supplies,94.0,31/05/2020,2020,19,1,1,0,0,1,0,-18,14,-1,25
2020-06-01,electronic_goods,50.4,28/06/2020,2020,24,0,0,0,0,1,0,-22,10,-5,21
2020-06-01,fitness_equipment,84.0,28/06/2020,2020,24,0,0,0,0,1,0,-22,10,-5,21
2020-06-01,school_supplies,101.6,28/06/2020,2020,24,0,0,0,0,1,0,-22,10,-5,21
2020-07-01,electronic_goods,72.6,26/07/2020,2020,28,0,0,0,0,0,0,-27,5,-10,16
2020-07-01,fitness_equipment,95.4,26/07/2020,2020,28,0,0,0,0,0,0,-27,5,-10,16
2020-07-01,school_supplies,102.8,26/07/2020,2020,28,0,0,0,0,0,0,-27,5,-10,16
2020-08-01,electronic_goods,78.0,30/08/2020,2020,33,1,1,0,1,0,0,-31,1,-14,12
2020-08-01,fitness_equipment,99.5,30/08/2020,2020,33,1,1,0,1,0,0,-31,1,-14,12
2020-08-01,school_supplies,104.8,30/08/2020,2020,33,1,1,0,1,0,0,-31,1,-14,12
2020-09-01,electronic_goods,66.6,27/09/2020,2020,37,0,0,0,1,0,0,-36,-4,-19,7
2020-09-01,fitness_equipment,101.3,27/09/2020,2020,37,0,0,0,1,0,0,-36,-4,-19,7
2020-09-01,school_supplies,106.8,27/09/2020,2020,37,0,0,0,1,0,0,-36,-4,-19,7
2020-10-01,electronic_goods,65.8,25/10/2020,2020,41,0,0,0,0,0,1,-40,-8,-23,3
2020-10-01,fitness_equipment,139.0,25/10/2020,2020,41,0,0,0,0,0,1,-40,-8,-23,3
2020-10-01,school_supplies,109.2,25/10/2020,2020,41,0,0,0,0,0,1,-40,-8,-23,3
2020-11-01,electronic_goods,81.9,29/11/2020,2020,46,0,0,0,0,0,1,-44,-12,-27,-1
2020-11-01,fitness_equipment,110.5,29/11/2020,2020,46,0,0,0,0,0,1,-44,-12,-27,-1
2020-11-01,school_supplies,108.3,29/11/2020,2020,46,0,0,0,0,0,1,-44,-12,-27,-1
2020-12-01,electronic_goods,87.1,27/12/2020,2020,50,2,1,0,0,0,1,-49,-17,-32,-6
2020-12-01,fitness_equipment,122.4,27/12/2020,2020,50,2,1,0,0,0,1,-49,-17,-32,-6
2020-12-01,school_supplies,105.9,27/12/2020,2020,50,2,1,0,0,0,1,-49,-17,-32,-6
2021-01-01,electronic_goods,59.8,31/01/2021,2021,1,0,0,1,0,0,0,-1,31,16,43
2021-01-01,fitness_equipment,85.5,31/01/2021,2021,1,0,0,1,0,0,0,-1,31,16,43
2021-01-01,school_supplies,91.2,31/01/2021,2021,1,0,0,1,0,0,0,-1,31,16,43
2021-02-01,electronic_goods,51.1,28/02/2021,2021,5,0,0,0,0,0,0,-5,27,12,39
2021-02-01,fitness_equipment,81.2,28/02/2021,2021,5,0,0,0,0,0,0,-5,27,12,39
2021-02-01,school_supplies,102.5,28/02/2021,2021,5,0,0,0,0,0,0,-5,27,12,39
2021-03-01,electronic_goods,43.0,28/03/2021,2021,10,1,1,0,0,0,0,-9,23,8,35
2021-03-01,fitness_equipment,89.4,28/03/2021,2021,10,1,1,0,0,0,0,-9,23,8,35
2021-03-01,school_supplies,107.1,28/03/2021,2021,10,1,1,0,0,0,0,-9,23,8,35
2021-04-01,electronic_goods,45.5,25/04/2021,2021,14,1,1,0,0,1,0,-14,18,3,30
2021-04-01,fitness_equipment,126.7,25/04/2021,2021,14,1,1,0,0,1,0,-14,18,3,30
2021-04-01,school_supplies,109.5,25/04/2021,2021,14,1,1,0,0,1,0,-14,18,3,30
2021-05-01,electronic_goods,92.1,30/05/2021,2021,19,1,1,0,0,1,0,-18,14,-1,26
2021-05-01,fitness_equipment,130.0,30/05/2021,2021,19,1,1,0,0,1,0,-18,14,-1,26
2021-05-01,school_supplies,105.8,30/05/2021,2021,19,1,1,0,0,1,0,-18,14,-1,26
2021-06-01,electronic_goods,104.5,27/06/2021,2021,23,0,0,0,0,1,0,-23,9,-6,21
2021-06-01,fitness_equipment,118.2,27/06/2021,2021,23,0,0,0,0,1,0,-23,9,-6,21
2021-06-01,school_supplies,103.9,27/06/2021,2021,23,0,0,0,0,1,0,-23,9,-6,21
2021-07-01,electronic_goods,91.3,25/07/2021,2021,27,0,0,0,0,0,0,-27,5,-10,17
2021-07-01,fitness_equipment,117.6,25/07/2021,2021,27,0,0,0,0,0,0,-27,5,-10,17
2021-07-01,school_supplies,101.7,25/07/2021,2021,27,0,0,0,0,0,0,-27,5,-10,17
2021-08-01,electronic_goods,95.9,29/08/2021,2021,32,1,1,0,1,0,0,-31,1,-14,13
2021-08-01,fitness_equipment,116.1,29/08/2021,2021,32,1,1,0,1,0,0,-31,1,-14,13
2021-08-01,school_supplies,101.8,29/08/2021,2021,32,1,1,0,1,0,0,-31,1,-14,13
2021-09-01,electronic_goods,94.0,26/09/2021,2021,36,0,0,0,1,0,0,-36,-4,-19,8
2021-09-01,fitness_equipment,119.3,26/09/2021,2021,36,0,0,0,1,0,0,-36,-4,-19,8
2021-09-01,school_supplies,104.3,26/09/2021,2021,36,0,0,0,1,0,0,-36,-4,-19,8
2021-10-01,electronic_goods,87.1,31/10/2021,2021,40,0,0,0,0,0,0,-40,-8,-23,4
2021-10-01,fitness_equipment,124.4,31/10/2021,2021,40,0,0,0,0,0,0,-40,-8,-23,4
2021-10-01,school_supplies,104.3,31/10/2021,2021,40,0,0,0,0,0,0,-40,-8,-23,4
2021-11-01,electronic_goods,99.0,28/11/2021,2021,45,0,0,0,0,0,1,-44,-12,-27,0
2021-11-01,fitness_equipment,121.2,28/11/2021,2021,45,0,0,0,0,0,1,-44,-12,-27,0
2021-11-01,school_supplies,101.3,28/11/2021,2021,45,0,0,0,0,0,1,-44,-12,-27,0
2021-12-01,electronic_goods,98.9,26/12/2021,2021,49,2,1,0,0,0,1,-49,-17,-32,-5
2021-12-01,fitness_equipment,111.0,26/12/2021,2021,49,2,1,0,0,0,1,-49,-17,-32,-5
2021-12-01,school_supplies,101.1,26/12/2021,2021,49,2,1,0,0,0,1,-49,-17,-32,-5
2022-01-01,electronic_goods,103.3,30/01/2022,2022,2,0,0,1,0,0,0,-1,32,16,43
2022-01-01,fitness_equipment,110.8,30/01/2022,2022,2,0,0,1,0,0,0,-1,32,16,43
2022-01-01,school_supplies,101.0,30/01/2022,2022,2,0,0,1,0,0,0,-1,32,16,43
2022-02-01,electronic_goods,101.2,27/02/2022,2022,6,0,0,0,0,0,0,-6,27,11,38
2022-02-01,fitness_equipment,116.1,27/02/2022,2022,6,0,0,0,0,0,0,-6,27,11,38
2022-02-01,school_supplies,102.0,27/02/2022,2022,6,0,0,0,0,0,0,-6,27,11,38
2022-03-01,electronic_goods,98.2,27/03/2022,2022,10,0,0,0,0,0,0,-10,23,7,34
2022-03-01,fitness_equipment,112.1,27/03/2022,2022,10,0,0,0,0,0,0,-10,23,7,34
2022-03-01,school_supplies,104.5,27/03/2022,2022,10,0,0,0,0,0,0,-10,23,7,34
2022-04-01,electronic_goods,102.1,24/04/2022,2022,14,1,1,0,0,1,0,-14,19,3,30
2022-04-01,fitness_equipment,110.9,24/04/2022,2022,14,1,1,0,0,1,0,-14,19,3,30
2022-04-01,school_supplies,101.3,24/04/2022,2022,14,1,1,0,0,1,0,-14,19,3,30
2022-05-01,electronic_goods,100.9,29/05/2022,2022,19,1,1,0,0,1,0,-18,15,-1,26
2022-05-01,fitness_equipment,108.7,29/05/2022,2022,19,1,1,0,0,1,0,-18,15,-1,26
2022-05-01,school_supplies,99.9,29/05/2022,2022,19,1,1,0,0,1,0,-18,15,-1,26
2022-06-01,electronic_goods,88.9,26/06/2022,2022,23,0,0,0,0,1,0,-23,10,-6,21
2022-06-01,fitness_equipment,113.2,26/06/2022,2022,23,0,0,0,0,1,0,-23,10,-6,21
2022-06-01,school_supplies,100.6,26/06/2022,2022,23,0,0,0,0,1,0,-23,10,-6,21
2022-07-01,electronic_goods,103.9,31/07/2022,2022,27,0,0,0,0,0,0,-27,6,-10,17
2022-07-01,fitness_equipment,115.3,31/07/2022,2022,27,0,0,0,0,0,0,-27,6,-10,17
2022-07-01,school_supplies,101.8,31/07/2022,2022,27,0,0,0,0,0,0,-27,6,-10,17
2022-08-01,electronic_goods,99.0,28/08/2022,2022,32,1,1,0,1,0,0,-31,2,-14,13
2022-08-01,fitness_equipment,103.7,28/08/2022,2022,32,1,1,0,1,0,0,-31,2,-14,13
2022-08-01,school_supplies,98.1,28/08/2022,2022,32,1,1,0,1,0,0,-31,2,-14,13
2022-09-01,electronic_goods,95.5,25/09/2022,2022,36,0,0,0,1,0,0,-36,-3,-19,8
2022-09-01,fitness_equipment,106.8,25/09/2022,2022,36,0,0,0,1,0,0,-36,-3,-19,8
2022-09-01,school_supplies,98.0,25/09/2022,2022,36,0,0,0,1,0,0,-36,-3,-19,8
2022-10-01,electronic_goods,97.2,30/10/2022,2022,41,0,0,0,0,0,1,-40,-7,-23,4
2022-10-01,fitness_equipment,112.7,30/10/2022,2022,41,0,0,0,0,0,1,-40,-7,-23,4
2022-10-01,school_supplies,97.7,30/10/2022,2022,41,0,0,0,0,0,1,-40,-7,-23,4
2022-11-01,electronic_goods,88.0,27/11/2022,2022,45,0,0,0,0,0,1,-45,-12,-28,-1
2022-11-01,fitness_equipment,105.5,27/11/2022,2022,45,0,0,0,0,0,1,-45,-12,-28,-1
2022-11-01,school_supplies,97.9,27/11/2022,2022,45,0,0,0,0,0,1,-45,-12,-28,-1
2022-12-01,electronic_goods,93.0,25/12/2022,2022,49,2,1,0,0,0,1,-49,-16,-32,-5
2022-12-01,fitness_equipment,105.1,25/12/2022,2022,49,2,1,0,0,0,1,-49,-16,-32,-5
2022-12-01,school_supplies,99.6,25/12/2022,2022,49,2,1,0,0,0,1,-49,-16,-32,-5
2023-01-01,electronic_goods,104.4,29/01/2023,2023,2,0,0,1,0,0,0,-1,32,17,43
2023-01-01,fitness_equipment,102.2,29/01/2023,2023,2,0,0,1,0,0,0,-1,32,17,43
2023-01-01,school_supplies,99.7,29/01/2023,2023,2,0,0,1,0,0,0,-1,32,17,43
2023-02-01,electronic_goods,96.5,26/02/2023,2023,6,0,0,0,0,0,0,-6,27,12,38
2023-02-01,fitness_equipment,99.6,26/02/2023,2023,6,0,0,0,0,0,0,-6,27,12,38
2023-02-01,school_supplies,100.7,26/02/2023,2023,6,0,0,0,0,0,0,-6,27,12,38
2023-03-01,electronic_goods,92.0,26/03/2023,2023,10,0,0,0,0,0,0,-10,23,8,34
2023-03-01,fitness_equipment,99.6,26/03/2023,2023,10,0,0,0,0,0,0,-10,23,8,34
2023-03-01,school_supplies,100.1,26/03/2023,2023,10,0,0,0,0,0,0,-10,23,8,34
2023-04-01,electronic_goods,90.6,30/04/2023,2023,14,1,1,0,0,0,0,-14,19,4,30
2023-04-01,fitness_equipment,102.0,30/04/2023,2023,14,1,1,0,0,0,0,-14,19,4,30
2023-04-01,school_supplies,101.6,30/04/2023,2023,14,1,1,0,0,0,0,-14,19,4,30
2023-05-01,electronic_goods,93.6,28/05/2023,2023,19,1,1,0,0,1,0,-18,15,0,26
2023-05-01,fitness_equipment,102.7,28/05/2023,2023,19,1,1,0,0,1,0,-18,15,0,26
2023-05-01,school_supplies,102.0,28/05/2023,2023,19,1,1,0,0,1,0,-18,15,0,26
2023-06-01,electronic_goods,95.3,25/06/2023,2023,23,0,0,0,0,1,0,-23,10,-5,21
2023-06-01,fitness_equipment,102.8,25/06/2023,2023,23,0,0,0,0,1,0,-23,10,-5,21
2023-06-01,school_supplies,104.6,25/06/2023,2023,23,0,0,0,0,1,0,-23,10,-5,21
2023-07-01,electronic_goods,91.0,30/07/2023,2023,28,0,0,0,0,0,0,-27,6,-9,17
2023-07-01,fitness_equipment,102.9,30/07/2023,2023,28,0,0,0,0,0,0,-27,6,-9,17
2023-07-01,school_supplies,100.0,30/07/2023,2023,28,0,0,0,0,0,0,-27,6,-9,17
2023-08-01,electronic_goods,90.8,27/08/2023,2023,32,1,1,0,1,0,0,-32,1,-14,12
2023-08-01,fitness_equipment,98.9,27/08/2023,2023,32,1,1,0,1,0,0,-32,1,-14,12
2023-08-01,school_supplies,99.4,27/08/2023,2023,32,1,1,0,1,0,0,-32,1,-14,12
2023-09-01,electronic_goods,89.7,24/09/2023,2023,36,0,0,0,1,0,0,-36,-3,-18,8
2023-09-01,fitness_equipment,97.6,24/09/2023,2023,36,0,0,0,1,0,0,-36,-3,-18,8
2023-09-01,school_supplies,98.2,24/09/2023,2023,36,0,0,0,1,0,0,-36,-3,-18,8
2023-10-01,electronic_goods,86.2,29/10/2023,2023,41,0,0,0,0,0,1,-40,-7,-22,4
2023-10-01,fitness_equipment,98.3,29/10/2023,2023,41,0,0,0,0,0,1,-40,-7,-22,4
2023-10-01,school_supplies,98.6,29/10/2023,2023,41,0,0,0,0,0,1,-40,-7,-22,4
2023-11-01,electronic_goods,134.9,26/11/2023,2023,45,0,0,0,0,0,1,-45,-12,-27,-1
2023-11-01,fitness_equipment,101.2,26/11/2023,2023,45,0,0,0,0,0,1,-45,-12,-27,-1
2023-11-01,school_supplies,99.9,26/11/2023,2023,45,0,0,0,0,0,1,-45,-12,-27,-1
2023-12-01,electronic_goods,132.6,31/12/2023,2023,49,2,1,0,0,0,1,-49,-16,-31,-5
2023-12-01,fitness_equipment,93.6,31/12/2023,2023,49,2,1,0,0,0,1,-49,-16,-31,-5
2023-12-01,school_supplies,95.5,31/12/2023,2023,49,2,1,0,0,0,1,-49,-16,-31,-5
2024-01-01,electronic_goods,133.3,28/01/2024,2024,2,1,1,1,0,0,0,0,32,17,43
2024-01-01,fitness_equipment,107.0,28/01/2024,2024,2,1,1,1,0,0,0,0,32,17,43
2024-01-01,school_supplies,97.7,28/01/2024,2024,2,1,1,1,0,0,0,0,32,17,43
2024-02-01,electronic_goods,127.0,25/02/2024,2024,6,0,0,0,0,0,0,-5,27,12,38
2024-02-01,fitness_equipment,103.5,25/02/2024,2024,6,0,0,0,0,0,0,-5,27,12,38
2024-02-01,school_supplies,100.9,25/02/2024,2024,6,0,0,0,0,0,0,-5,27,12,38
2024-03-01,electronic_goods,132.8,31/03/2024,2024,10,1,1,0,0,0,0,-9,23,8,34
2024-03-01,fitness_equipment,104.8,31/03/2024,2024,10,1,1,0,0,0,0,-9,23,8,34
2024-03-01,school_supplies,96.6,31/03/2024,2024,10,1,1,0,0,0,0,-9,23,8,34
2024-04-01,electronic_goods,130.7,28/04/2024,2024,15,1,1,0,0,1,0,-13,19,4,30
2024-04-01,fitness_equipment,108.6,28/04/2024,2024,15,1,1,0,0,1,0,-13,19,4,30
2024-04-01,school_supplies,96.4,28/04/2024,2024,15,1,1,0,0,1,0,-13,19,4,30
2024-05-01,electronic_goods,150.8,26/05/2024,2024,19,1,1,0,0,1,0,-18,14,-1,25
2024-05-01,fitness_equipment,111.4,26/05/2024,2024,19,1,1,0,0,1,0,-18,14,-1,25
2024-05-01,school_supplies,99.6,26/05/2024,2024,19,1,1,0,0,1,0,-18,14,-1,25
2024-06-01,electronic_goods,136.3,30/06/2024,2024,23,0,0,0,0,1,0,-22,10,-5,21
2024-06-01,fitness_equipment,115.2,30/06/2024,2024,23,0,0,0,0,1,0,-22,10,-5,21
2024-06-01,school_supplies,96.2,30/06/2024,2024,23,0,0,0,0,1,0,-22,10,-5,21
2024-07-01,electronic_goods,140.0,28/07/2024,2024,28,0,0,0,0,0,0,-26,6,-9,17
2024-07-01,fitness_equipment,113.3,28/07/2024,2024,28,0,0,0,0,0,0,-26,6,-9,17
2024-07-01,school_supplies,100.4,28/07/2024,2024,28,0,0,0,0,0,0,-26,6,-9,17
2024-08-01,electronic_goods,132.9,25/08/2024,2024,32,1,1,0,1,0,0,-31,1,-14,12
2024-08-01,fitness_equipment,118.5,25/08/2024,2024,32,1,1,0,1,0,0,-31,1,-14,12
2024-08-01,school_supplies,100.4,25/08/2024,2024,32,1,1,0,1,0,0,-31,1,-14,12
2024-09-01,electronic_goods,155.1,29/09/2024,2024,37,0,0,0,1,0,0,-35,-3,-18,8
2024-09-01,fitness_equipment,120.5,29/09/2024,2024,37,0,0,0,1,0,0,-35,-3,-18,8
2024-09-01,school_supplies,101.6,29/09/2024,2024,37,0,0,0,1,0,0,-35,-3,-18,8
2024-10-01,electronic_goods,147.1,27/10/2024,2024,41,0,0,0,0,0,1,-40,-8,-23,3
2024-10-01,fitness_equipment,119.3,27/10/2024,2024,41,0,0,0,0,0,1,-40,-8,-23,3
2024-10-01,school_supplies,101.2,27/10/2024,2024,41,0,0,0,0,0,1,-40,-8,-23,3
2024-11-01,electronic_goods,145.5,24/11/2024,2024,45,0,0,0,0,0,1,-44,-12,-27,-1
2024-11-01,fitness_equipment,119.6,24/11/2024,2024,45,0,0,0,0,0,1,-44,-12,-27,-1
